0.238459,Walrein,waterfall.water pulse.earthquake,Sealeo,water gun.body slam.aurora beam,Whiscash,mud shot.mud bomb.blizzard
0.238463,Lapras,ice shard.dragon pulse.surf,Piloswine,powder snow.avalanche.stone edge,Mantine,bubble.ice beam.aerial ace
0.238615,Dewgong,ice shard.icy wind.water pulse,Cloyster,ice shard.avalanche.hydro pump,Alolan graveler,rock throw.rock blast.thunderbolt
0.23869,Mamoswine,powder snow.avalanche.ancient power,Dewgong,ice shard.icy wind.water pulse,Whiscash,mud shot.mud bomb.water pulse
0.238807,Abomasnow,powder snow.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Mantine,bubble.ice beam.aerial ace
0.238837,Lapras,ice shard.surf.ice beam,Dewgong,ice shard.icy wind.water pulse,Rhyperior,smack down.surf.earthquake
0.238839,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Alolan golem,rock throw.rock blast.wild charge
0.238898,Mamoswine,powder snow.avalanche.ancient power,Lanturn,charge beam.thunderbolt.hydro pump,Rhyperior,smack down.surf.earthquake
0.238929,Gyarados,dragon breath.crunch.outrage,Piloswine,powder snow.avalanche.stone edge,Steelix,dragon tail.crunch.heavy slam
0.238929,Lapras,ice shard.surf.ice beam,Walrein,waterfall.water pulse.earthquake,Sneasel,ice shard.ice punch.foul play
0.238978,Gyarados,dragon breath.crunch.outrage,Whiscash,mud shot.mud bomb.blizzard,Quagsire,mud shot.stone edge.earthquake
0.23899,Sealeo,water gun.body slam.aurora beam,Cloyster,ice shard.avalanche.hydro pump,Jynx,frost breath.avalanche.psyshock
0.239007,Piloswine,powder snow.avalanche.stone edge,Steelix,dragon tail.crunch.heavy slam,Whiscash,mud shot.mud bomb.water pulse
0.23902,Walrein,frost breath.water pulse.blizzard,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.blizzard
0.239024,Cloyster,ice shard.avalanche.hydro pump,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.water pulse
0.23911,Walrein,waterfall.water pulse.earthquake,Sealeo,powder snow.body slam.aurora beam,Mamoswine,powder snow.avalanche.ancient power
0.239127,Walrein,waterfall.water pulse.earthquake,Lanturn,water gun.thunderbolt.hydro pump,Marshtomp,water gun.surf.mud bomb
0.239239,Sealeo,powder snow.body slam.aurora beam,Sneasel,ice shard.ice punch.foul play,Rhyperior,smack down.surf.earthquake
0.239249,Abomasnow,powder snow.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon
0.239261,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.dazzling gleam,Skarmory,steel wing.sky attack.flash cannon
0.239337,Piloswine,powder snow.avalanche.stone edge,Cloyster,ice shard.avalanche.hydro pump,Skarmory,steel wing.sky attack.flash cannon
0.239341,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Alolan golem,rock throw.rock blast.wild charge
0.239359,Cloyster,ice shard.avalanche.hydro pump,Alolan ninetales,powder snow.ice beam.psyshock,Alolan graveler,rock throw.rock blast.thunderbolt
0.239397,Lapras,ice shard.dragon pulse.surf,Alolan ninetales,powder snow.ice beam.psyshock,Sneasel,ice shard.ice punch.foul play
0.239507,Lapras,water gun.surf.blizzard,Walrein,frost breath.water pulse.blizzard,Froslass,powder snow.avalanche.shadow ball
0.239566,Flygon,mud shot.dragon claw.earthquake,Sealeo,powder snow.body slam.aurora beam,Rhyperior,smack down.surf.earthquake
0.239595,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.psyshock,Skarmory,steel wing.sky attack.flash cannon
0.239612,Piloswine,powder snow.avalanche.stone edge,Alolan ninetales,powder snow.ice beam.psyshock,Alolan graveler,rock throw.rock blast.thunderbolt
0.239681,Alolan ninetales,powder snow.ice beam.dazzling gleam,Steelix,dragon tail.crunch.heavy slam,Charizard,fire spin.blast burn.dragon claw
0.239683,Lanturn,water gun.thunderbolt.hydro pump,Lanturn,charge beam.thunderbolt.hydro pump,Rhyperior,smack down.surf.earthquake
0.23972,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.dazzling gleam,Alolan graveler,rock throw.rock blast.thunderbolt
0.239756,Lapras,ice shard.surf.ice beam,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
0.239773,Mamoswine,powder snow.avalanche.ancient power,Alolan sandslash,powder snow.gyro ball.bulldoze,Marshtomp,water gun.surf.mud bomb
0.239778,Flygon,mud shot.dragon claw.earthquake,Lanturn,charge beam.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.239795,Walrein,waterfall.water pulse.earthquake,Sealeo,water gun.body slam.aurora beam,Jynx,frost breath.avalanche.psyshock
0.239834,Piloswine,powder snow.avalanche.stone edge,Dewgong,ice shard.icy wind.water pulse,Whiscash,mud shot.mud bomb.blizzard
0.239846,Dewgong,ice shard.icy wind.water pulse,Cloyster,ice shard.avalanche.hydro pump,Whiscash,mud shot.mud bomb.water pulse
0.239893,Sealeo,water gun.body slam.aurora beam,Sealeo,powder snow.body slam.aurora beam,Piloswine,powder snow.avalanche.stone edge
0.239976,Walrein,waterfall.water pulse.earthquake,Dewgong,ice shard.icy wind.water pulse,Alolan ninetales,powder snow.ice beam.dazzling gleam
0.240037,Alolan ninetales,powder snow.ice beam.psyshock,Skarmory,air slash.sky attack.flash cannon,Mantine,bubble.ice beam.aerial ace
0.240059,Sealeo,water gun.body slam.aurora beam,Dewgong,ice shard.icy wind.water pulse,Cloyster,ice shard.avalanche.hydro pump
0.240073,Abomasnow,powder snow.outrage.blizzard,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.blizzard
0.24012,Dewgong,ice shard.icy wind.water pulse,Abomasnow,powder snow.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon
0.240124,Mamoswine,powder snow.avalanche.ancient power,Alolan sandslash,powder snow.gyro ball.bulldoze,Mantine,bubble.ice beam.aerial ace
0.240129,Altaria,dragon breat.sky attack.dragon pulse,Cloyster,ice shard.avalanche.hydro pump,Alolan ninetales,powder snow.ice beam.psyshock
0.240161,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.psyshock,Whiscash,mud shot.mud bomb.water pulse
0.240256,Walrein,waterfall.water pulse.earthquake,Cloyster,ice shard.avalanche.hydro pump,Alolan ninetales,powder snow.ice beam.psyshock
0.240266,Flygon,mud shot.dragon claw.earthquake,Alolan sandslash,powder snow.gyro ball.bulldoze,Marshtomp,water gun.surf.mud bomb
0.240293,Altaria,dragon breat.sky attack.dragon pulse,Froslass,powder snow.avalanche.shadow ball,Alolan ninetales,powder snow.ice beam.dazzling gleam
0.240298,Altaria,dragon breat.sky attack.dragon pulse,Piloswine,powder snow.avalanche.stone edge,Alolan ninetales,powder snow.ice beam.psyshock
0.240339,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,powder snow.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon
0.240354,Torterra,razor leaf.stone edge.earthquake,Torterra,razor leaf.stone edge.solar beam,Whiscash,mud shot.mud bomb.blizzard
0.240383,Piloswine,powder snow.avalanche.stone edge,Mantine,bubble.ice beam.aerial ace,Charizard,fire spin.blast burn.dragon claw
0.240434,Gyarados,dragon breath.crunch.outrage,Alolan sandslash,powder snow.gyro ball.bulldoze,Sneasel,ice shard.ice punch.foul play
0.24051,Lapras,water gun.surf.blizzard,Walrein,waterfall.water pulse.earthquake,Froslass,powder snow.avalanche.shadow ball
0.240532,Cloyster,ice shard.avalanche.hydro pump,Steelix,dragon tail.crunch.heavy slam,Whiscash,mud shot.mud bomb.blizzard
0.2406,Mamoswine,powder snow.avalanche.ancient power,Piloswine,powder snow.avalanche.stone edge,Magneton,thunder shock.discharge.magnet bomb
0.240612,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.psyshock,Alolan golem,rock throw.rock blast.wild charge
0.240695,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,powder snow.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon
0.240734,Piloswine,powder snow.avalanche.stone edge,Alolan sandslash,powder snow.gyro ball.bulldoze,Mantine,bubble.ice beam.aerial ace
0.240744,Cloyster,ice shard.avalanche.hydro pump,Steelix,dragon tail.crunch.heavy slam,Charizard,fire spin.blast burn.dragon claw
0.240751,Walrein,waterfall.water pulse.earthquake,Froslass,powder snow.avalanche.shadow ball,Rhyperior,smack down.surf.earthquake
0.24081,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Alolan graveler,rock throw.rock blast.thunderbolt
0.240915,Dewgong,ice shard.icy wind.water pulse,Steelix,dragon tail.crunch.heavy slam,Mantine,bubble.ice beam.aerial ace
0.240959,Alolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,powder snow.outrage.blizzard,Steelix,dragon tail.crunch.heavy slam
0.241022,Gyarados,dragon breath.crunch.outrage,Lapras,ice shard.surf.ice beam,Dewgong,ice shard.icy wind.water pulse
0.241085,Alolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,powder snow.outrage.blizzard,Charizard,fire spin.blast burn.dragon claw
0.2411,Lapras,ice shard.dragon pulse.surf,Froslass,powder snow.avalanche.shadow ball,Mantine,bubble.ice beam.aerial ace
0.241212,Gyarados,dragon breath.crunch.outrage,Alolan sandslash,powder snow.gyro ball.bulldoze,Jynx,frost breath.avalanche.psyshock
0.24128,Altaria,dragon breat.sky attack.dragon pulse,Dewgong,ice shard.icy wind.water pulse,Cloyster,ice shard.avalanche.hydro pump
0.241322,Gyarados,dragon breath.crunch.outrage,Jynx,frost breath.avalanche.psyshock,Whiscash,mud shot.mud bomb.water pulse
0.241332,Piloswine,powder snow.avalanche.stone edge,Sneasel,ice shard.ice punch.foul play,Tropius,air slash.leaf blade.aerial ace
0.241359,Mamoswine,powder snow.avalanche.ancient power,Skarmory,air slash.sky attack.flash cannon,Charizard,fire spin.blast burn.dragon claw
0.241383,Froslass,powder snow.avalanche.shadow ball,Sneasel,ice shard.ice punch.foul play,Tropius,air slash.leaf blade.aerial ace
0.241424,Mamoswine,powder snow.avalanche.ancient power,Mantine,bubble.ice beam.aerial ace,Charizard,fire spin.blast burn.dragon claw
0.241459,Gyarados,dragon breath.crunch.outrage,Walrein,waterfall.water pulse.earthquake,Cloyster,ice shard.avalanche.hydro pump
0.241546,Lapras,water gun.surf.blizzard,Rhyperior,smack down.surf.earthquake,Marshtomp,water gun.surf.mud bomb
0.241566,Altaria,dragon breat.sky attack.dragon pulse,Alolan ninetales,powder snow.ice beam.dazzling gleam,Skarmory,air slash.sky attack.flash cannon
0.241644,Walrein,frost breath.water pulse.blizzard,Alolan sandslash,powder snow.gyro ball.bulldoze,Skarmory,air slash.sky attack.flash cannon
0.241685,Dewgong,ice shard.icy wind.water pulse,Skarmory,air slash.sky attack.flash cannon,Charizard,fire spin.blast burn.dragon claw
0.241693,Sneasel,ice shard.ice punch.foul play,Marshtomp,water gun.surf.mud bomb,Charizard,fire spin.blast burn.dragon claw
0.24171,Flygon,mud shot.dragon claw.earthquake,Sealeo,water gun.body slam.aurora beam,Whiscash,mud shot.mud bomb.water pulse
0.241756,Gyarados,dragon breath.crunch.outrage,Walrein,frost breath.water pulse.blizzard,Alolan sandslash,powder snow.gyro ball.bulldoze
0.241866,Gyarados,dragon breath.crunch.outrage,Abomasnow,powder snow.outrage.blizzard,Lanturn,charge beam.thunderbolt.hydro pump
0.241966,Altaria,dragon breat.sky attack.dragon pulse,Walrein,frost breath.water pulse.blizzard,Skarmory,air slash.sky attack.flash cannon
0.241981,Piloswine,powder snow.avalanche.stone edge,Mantine,bubble.ice beam.aerial ace,Whiscash,mud shot.mud bomb.blizzard
0.241985,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Walrein,waterfall.water pulse.earthquake
0.242007,Cloyster,ice shard.avalanche.hydro pump,Skarmory,air slash.sky attack.flash cannon,Rhyperior,smack down.surf.earthquake
0.242185,Gyarados,dragon breath.crunch.outrage,Lapras,ice shard.surf.ice beam,Lapras,ice shard.dragon pulse.surf
0.242271,Mantine,bubble.ice beam.aerial ace,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.blizzard
0.242324,Mamoswine,powder snow.avalanche.ancient power,Skarmory,air slash.sky attack.flash cannon,Skarmory,steel wing.sky attack.flash cannon
0.242359,Gyarados,dragon breath.crunch.outrage,Lanturn,charge beam.thunderbolt.hydro pump,Rhyperior,smack down.surf.earthquake
0.242373,Cloyster,ice shard.avalanche.hydro pump,Mantine,bubble.ice beam.aerial ace,Whiscash,mud shot.mud bomb.blizzard
0.242407,Altaria,dragon breat.sky attack.dragon pulse,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge
0.242493,Walrein,waterfall.water pulse.earthquake,Dewgong,ice shard.icy wind.water pulse,Alolan ninetales,powder snow.ice beam.psyshock
0.24252,Dewgong,ice shard.icy wind.water pulse,Jynx,frost breath.avalanche.psyshock,Alolan golem,rock throw.rock blast.wild charge
0.242551,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Alolan graveler,rock throw.rock blast.thunderbolt
0.242598,Sealeo,water gun.body slam.aurora beam,Froslass,powder snow.avalanche.shadow ball,Jynx,frost breath.avalanche.psyshock
0.242605,Gyarados,dragon breath.crunch.outrage,Alolan graveler,rock throw.rock blast.thunderbolt,Alolan golem,rock throw.rock blast.wild charge
0.242622,Walrein,waterfall.water pulse.earthquake,Sealeo,water gun.body slam.aurora beam,Whiscash,mud shot.mud bomb.water pulse
0.242671,Lapras,water gun.surf.blizzard,Walrein,waterfall.water pulse.earthquake,Sneasel,ice shard.ice punch.foul play
0.242688,Lapras,ice shard.dragon pulse.surf,Piloswine,powder snow.avalanche.stone edge,Alolan ninetales,powder snow.ice beam.dazzling gleam
0.242702,Gyarados,dragon breath.crunch.outrage,Sneasel,ice shard.ice punch.foul play,Marshtomp,water gun.surf.mud bomb
0.242739,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.psyshock,Alolan graveler,rock throw.rock blast.thunderbolt
0.242758,Walrein,waterfall.water pulse.earthquake,Walrein,frost breath.water pulse.blizzard,Abomasnow,powder snow.outrage.blizzard
0.242832,Lapras,water gun.surf.blizzard,Walrein,frost breath.water pulse.blizzard,Dewgong,ice shard.icy wind.water pulse
0.242834,Walrein,waterfall.water pulse.earthquake,Sneasel,ice shard.ice punch.foul play,Abomasnow,powder snow.outrage.blizzard
0.242851,Flygon,mud shot.dragon claw.earthquake,Walrein,waterfall.water pulse.earthquake,Abomasnow,powder snow.outrage.blizzard
0.242871,Cloyster,ice shard.avalanche.hydro pump,Jynx,frost breath.avalanche.psyshock,Tropius,air slash.leaf blade.aerial ace
0.242885,Dewgong,ice shard.icy wind.water pulse,Alolan ninetales,powder snow.ice beam.psyshock,Skarmory,steel wing.sky attack.flash cannon
0.242939,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Skarmory,air slash.sky attack.flash cannon
0.242968,Walrein,frost breath.water pulse.blizzard,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.water pulse
0.243015,Flygon,mud shot.dragon claw.earthquake,Alolan sandslash,powder snow.gyro ball.bulldoze,Charizard,fire spin.blast burn.dragon claw
0.243034,Gyarados,dragon breath.crunch.outrage,Walrein,frost breath.water pulse.blizzard,Steelix,dragon tail.crunch.heavy slam
0.243095,Gyarados,dragon breath.crunch.outrage,Sneasel,ice shard.ice punch.foul play,Whiscash,mud shot.mud bomb.blizzard
0.24311,Cloyster,ice shard.avalanche.hydro pump,Alolan sandslash,powder snow.gyro ball.bulldoze,Marshtomp,water gun.surf.mud bomb
0.243137,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Whiscash,mud shot.mud bomb.water pulse
0.243146,Walrein,frost breath.water pulse.blizzard,Cloyster,ice shard.avalanche.hydro pump,Lanturn,charge beam.thunderbolt.hydro pump
0.243388,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,powder snow.outrage.blizzard,Whiscash,mud shot.mud bomb.blizzard
0.243398,Sealeo,powder snow.body slam.aurora beam,Alolan graveler,rock throw.rock blast.thunderbolt,Alolan golem,rock throw.rock blast.wild charge
0.243437,Lapras,ice shard.surf.ice beam,Walrein,frost breath.water pulse.blizzard,Abomasnow,powder snow.outrage.blizzard
0.243439,Lapras,ice shard.surf.ice beam,Sealeo,powder snow.body slam.aurora beam,Jynx,frost breath.avalanche.psyshock
0.243471,Walrein,waterfall.water pulse.earthquake,Steelix,dragon tail.crunch.heavy slam,Marshtomp,water gun.surf.mud bomb
0.243476,Sealeo,water gun.body slam.aurora beam,Sealeo,powder snow.body slam.aurora beam,Dewgong,ice shard.icy wind.water pulse
0.243527,Gyarados,dragon breath.crunch.outrage,Lapras,ice shard.surf.ice beam,Mantine,bubble.ice beam.aerial ace
0.243541,Cloyster,ice shard.avalanche.hydro pump,Alolan ninetales,powder snow.ice beam.psyshock,Whiscash,mud shot.mud bomb.blizzard
0.243559,Mamoswine,powder snow.avalanche.ancient power,Dewgong,ice shard.icy wind.water pulse,Skarmory,steel wing.sky attack.flash cannon
0.243571,Alolan ninetales,powder snow.ice beam.psyshock,Sneasel,ice shard.ice punch.foul play,Tropius,air slash.leaf blade.aerial ace
0.243602,Lapras,ice shard.surf.ice beam,Sneasel,ice shard.ice punch.foul play,Abomasnow,powder snow.outrage.blizzard
0.243605,Froslass,powder snow.avalanche.shadow ball,Steelix,dragon tail.crunch.heavy slam,Whiscash,mud shot.mud bomb.blizzard
0.24361,Dewgong,ice shard.icy wind.water pulse,Sneasel,ice shard.ice punch.foul play,Alolan golem,rock throw.rock blast.wild charge
0.243624,Gyarados,dragon breath.crunch.outrage,Walrein,waterfall.water pulse.earthquake,Mamoswine,powder snow.avalanche.ancient power
0.243646,Walrein,waterfall.water pulse.earthquake,Cloyster,ice shard.avalanche.hydro pump,Rhyperior,smack down.surf.earthquake
0.243663,Froslass,powder snow.avalanche.shadow ball,Abomasnow,powder snow.outrage.blizzard,Whiscash,mud shot.mud bomb.blizzard
0.243698,Dewgong,ice shard.icy wind.water pulse,Jynx,frost breath.avalanche.psyshock,Alolan graveler,rock throw.rock blast.thunderbolt
0.243705,Flygon,mud shot.dragon claw.earthquake,Torterra,razor leaf.stone edge.earthquake,Whiscash,mud shot.mud bomb.water pulse
0.243705,Flygon,mud shot.dragon claw.earthquake,Torterra,razor leaf.stone edge.solar beam,Whiscash,mud shot.mud bomb.water pulse
0.243744,Sealeo,water gun.body slam.aurora beam,Dewgong,ice shard.icy wind.water pulse,Jynx,frost breath.avalanche.psyshock
0.243812,Alolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,powder snow.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon
0.243817,Walrein,waterfall.water pulse.earthquake,Sealeo,powder snow.body slam.aurora beam,Piloswine,powder snow.avalanche.stone edge
0.243895,Piloswine,powder snow.avalanche.stone edge,Mantine,bubble.ice beam.aerial ace,Whiscash,mud shot.mud bomb.water pulse
0.244032,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.psyshock,Whiscash,mud shot.mud bomb.blizzard
0.244061,Dewgong,ice shard.icy wind.water pulse,Alolan ninetales,powder snow.ice beam.dazzling gleam,Skarmory,steel wing.sky attack.flash cannon
0.244107,Lapras,ice shard.dragon pulse.surf,Froslass,powder snow.avalanche.shadow ball,Alolan ninetales,powder snow.ice beam.dazzling gleam
0.244159,Gyarados,dragon breath.crunch.outrage,Walrein,waterfall.water pulse.earthquake,Walrein,frost breath.water pulse.blizzard
0.244259,Walrein,waterfall.water pulse.earthquake,Sealeo,powder snow.body slam.aurora beam,Jynx,frost breath.avalanche.psyshock
0.244288,Cloyster,ice shard.avalanche.hydro pump,Mantine,bubble.ice beam.aerial ace,Whiscash,mud shot.mud bomb.water pulse
0.244354,Gyarados,dragon breath.crunch.outrage,Lapras,ice shard.dragon pulse.surf,Cloyster,ice shard.avalanche.hydro pump
0.244427,Alolan sandslash,powder snow.gyro ball.bulldoze,Alolan ninetales,powder snow.ice beam.dazzling gleam,Mantine,bubble.ice beam.aerial ace
0.244468,Sneasel,ice shard.ice punch.foul play,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.water pulse
0.244476,Dewgong,ice shard.icy wind.water pulse,Froslass,powder snow.avalanche.shadow ball,Whiscash,mud shot.mud bomb.blizzard
0.244507,Sealeo,powder snow.body slam.aurora beam,Alolan ninetales,powder snow.ice beam.dazzling gleam,Skarmory,air slash.sky attack.flash cannon
0.244561,Gyarados,dragon breath.crunch.outrage,Steelix,dragon tail.crunch.heavy slam,Marshtomp,water gun.surf.mud bomb
0.244573,Abomasnow,powder snow.outrage.blizzard,Steelix,dragon tail.crunch.heavy slam,Mantine,bubble.ice beam.aerial ace
0.24462,Gyarados,dragon breath.crunch.outrage,Skarmory,air slash.sky attack.flash cannon,Charizard,fire spin.blast burn.dragon claw
0.244632,Jynx,frost breath.avalanche.psyshock,Steelix,dragon tail.crunch.heavy slam,Whiscash,mud shot.mud bomb.water pulse
0.244693,Alolan sandslash,powder snow.gyro ball.bulldoze,Steelix,dragon tail.crunch.heavy slam,Marshtomp,water gun.surf.mud bomb
0.244705,Gyarados,dragon breath.crunch.outrage,Lapras,ice shard.dragon pulse.surf,Dewgong,ice shard.icy wind.water pulse
0.244727,Lapras,ice shard.dragon pulse.surf,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
0.244746,Lapras,ice shard.surf.ice beam,Dewgong,ice shard.icy wind.water pulse,Abomasnow,powder snow.outrage.blizzard
0.244759,Altaria,dragon breat.sky attack.dragon pulse,Piloswine,powder snow.avalanche.stone edge,Froslass,powder snow.avalanche.shadow ball
0.244776,Lapras,ice shard.surf.ice beam,Jynx,frost breath.avalanche.psyshock,Rhyperior,smack down.surf.earthquake
0.244776,Gyarados,dragon breath.crunch.outrage,Piloswine,powder snow.avalanche.stone edge,Whiscash,mud shot.mud bomb.blizzard
0.244788,Dewgong,ice shard.icy wind.water pulse,Sneasel,ice shard.ice punch.foul play,Alolan graveler,rock throw.rock blast.thunderbolt
0.244812,Sneasel,ice shard.ice punch.foul play,Skarmory,steel wing.sky attack.flash cannon,Mantine,bubble.ice beam.aerial ace
0.244841,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Tropius,air slash.leaf blade.aerial ace
0.244856,Walrein,waterfall.water pulse.earthquake,Froslass,powder snow.avalanche.shadow ball,Mantine,bubble.ice beam.aerial ace
0.244878,Sealeo,powder snow.body slam.aurora beam,Dewgong,ice shard.icy wind.water pulse,Rhyperior,smack down.surf.earthquake
0.244898,Gyarados,dragon breath.crunch.outrage,Walrein,waterfall.water pulse.earthquake,Sealeo,powder snow.body slam.aurora beam
0.244941,Piloswine,powder snow.avalanche.stone edge,Alolan ninetales,powder snow.ice beam.dazzling gleam,Skarmory,steel wing.sky attack.flash cannon
0.244988,Dewgong,ice shard.icy wind.water pulse,Skarmory,air slash.sky attack.flash cannon,Skarmory,steel wing.sky attack.flash cannon
0.245017,Gyarados,dragon breath.crunch.outrage,Cloyster,ice shard.avalanche.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.245022,Gyarados,dragon breath.crunch.outrage,Lapras,ice shard.dragon pulse.surf,Mantine,bubble.ice beam.aerial ace
0.245022,Lapras,water gun.surf.blizzard,Walrein,frost breath.water pulse.blizzard,Cloyster,ice shard.avalanche.hydro pump
0.245041,Alolan sandslash,powder snow.gyro ball.bulldoze,Alolan graveler,rock throw.rock blast.thunderbolt,Alolan golem,rock throw.rock blast.wild charge
0.245054,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Quagsire,mud shot.stone edge.earthquake
0.245073,Walrein,waterfall.water pulse.earthquake,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.blizzard
0.245093,Cloyster,ice shard.avalanche.hydro pump,Jynx,frost breath.avalanche.psyshock,Lanturn,charge beam.thunderbolt.hydro pump
0.245115,Sealeo,powder snow.body slam.aurora beam,Alolan sandslash,powder snow.gyro ball.bulldoze,Jynx,frost breath.avalanche.psyshock
0.245168,Gyarados,dragon breath.crunch.outrage,Mamoswine,powder snow.avalanche.ancient power,Lanturn,charge beam.thunderbolt.hydro pump
0.24519,Lapras,water gun.surf.blizzard,Sealeo,water gun.body slam.aurora beam,Mamoswine,powder snow.avalanche.ancient power
0.245202,Gyarados,dragon breath.crunch.outrage,Mantine,bubble.ice beam.aerial ace,Charizard,fire spin.blast burn.dragon claw
0.245351,Steelix,dragon tail.crunch.heavy slam,Marshtomp,water gun.surf.mud bomb,Charizard,fire spin.blast burn.dragon claw
0.245395,Lapras,ice shard.dragon pulse.surf,Piloswine,powder snow.avalanche.stone edge,Alolan ninetales,powder snow.ice beam.psyshock
0.24542,Walrein,frost breath.water pulse.blizzard,Sealeo,water gun.body slam.aurora beam,Mamoswine,powder snow.avalanche.ancient power
0.24542,Dewgong,ice shard.icy wind.water pulse,Sneasel,ice shard.ice punch.foul play,Whiscash,mud shot.mud bomb.water pulse
0.245449,Piloswine,powder snow.avalanche.stone edge,Abomasnow,powder snow.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon
0.245471,Gyarados,dragon breath.crunch.outrage,Dewgong,ice shard.icy wind.water pulse,Alolan sandslash,powder snow.gyro ball.bulldoze
0.24549,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Walrein,waterfall.water pulse.earthquake
0.245566,Flygon,mud shot.dragon claw.earthquake,Walrein,waterfall.water pulse.earthquake,Lanturn,water gun.thunderbolt.hydro pump
0.245705,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.psyshock,Alolan graveler,rock throw.rock blast.thunderbolt
0.245729,Flygon,mud shot.dragon claw.earthquake,Froslass,powder snow.avalanche.shadow ball,Charizard,fire spin.blast burn.dragon claw
0.245761,Gyarados,dragon breath.crunch.outrage,Cloyster,ice shard.avalanche.hydro pump,Lanturn,charge beam.thunderbolt.hydro pump
0.245761,Piloswine,powder snow.avalanche.stone edge,Dewgong,ice shard.icy wind.water pulse,Alolan golem,rock throw.rock blast.wild charge
0.2458,Gyarados,dragon breath.crunch.outrage,Alolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,powder snow.outrage.blizzard
0.245812,Walrein,waterfall.water pulse.earthquake,Piloswine,powder snow.avalanche.stone edge,Mantine,bubble.ice beam.aerial ace
0.245978,Lapras,ice shard.dragon pulse.surf,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.dazzling gleam
0.24599,Walrein,waterfall.water pulse.earthquake,Cloyster,ice shard.avalanche.hydro pump,Marshtomp,water gun.surf.mud bomb
0.246041,Gyarados,dragon breath.crunch.outrage,Jynx,frost breath.avalanche.psyshock,Steelix,dragon tail.crunch.heavy slam
0.246119,Piloswine,powder snow.avalanche.stone edge,Abomasnow,powder snow.outrage.blizzard,Whiscash,mud shot.mud bomb.water pulse
0.246122,Piloswine,powder snow.avalanche.stone edge,Alolan ninetales,powder snow.ice beam.dazzling gleam,Whiscash,mud shot.mud bomb.water pulse
0.246139,Lapras,ice shard.surf.ice beam,Lapras,ice shard.dragon pulse.surf,Rhyperior,smack down.surf.earthquake
